rec_id,city,budget,purpose,focus,car_id,car_name,brand_name,energy_type,price,category,range,power,rank,match_score
2615,福州,20-30万,越野,"性价比,价格,空间,品牌",35,L6,理想,增程,299800,SUV,130.0,85.0,3,7.89
2616,福州,20-30万,越野,"性价比,价格,空间,品牌",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.5
2617,福州,20-30万,越野,"性价比,价格,空间,品牌",41,M5,问界,增程,294800,SUV,200.0,142.0,5,6.82
2618,福州,20-30万,越野,"性价比,价格,空间,品牌",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,6,6.54
2619,福州,20-30万,越野,"性价比,价格,空间,品牌",48,X,极氪,纯电动,219000,SUV,670.0,200.0,7,5.82
2620,福州,20-30万,越野,"性价比,价格,空间,品牌",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,8,5.59
2621,福州,30万以上,通勤,"续航,空间,品牌,智能化",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.81
2622,福州,30万以上,通勤,"续航,空间,品牌,智能化",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.39
2623,福州,30万以上,通勤,"续航,空间,品牌,智能化",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.85
2624,福州,30万以上,通勤,"续航,空间,品牌,智能化",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.41
2625,福州,30万以上,通勤,"续航,空间,品牌,智能化",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,7.06
2626,福州,30万以上,通勤,"续航,空间,品牌,智能化",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.66
2627,福州,30万以上,通勤,"续航,空间,品牌,智能化",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,5.94
2628,福州,30万以上,通勤,"续航,空间,品牌,智能化",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.4
2629,福州,30万以上,家用,"动力,品牌,舒适性,价格",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.89
2630,福州,30万以上,家用,"动力,品牌,舒适性,价格",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.58
2631,福州,30万以上,家用,"动力,品牌,舒适性,价格",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.91
2632,福州,30万以上,家用,"动力,品牌,舒适性,价格",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.4
2633,福州,30万以上,家用,"动力,品牌,舒适性,价格",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.85
2634,福州,30万以上,家用,"动力,品牌,舒适性,价格",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.55
2635,福州,30万以上,家用,"动力,品牌,舒适性,价格",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.16
2636,福州,30万以上,家用,"动力,品牌,舒适性,价格",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.46
2637,福州,30万以上,商务,"性价比,智能化,舒适性,空间",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,8.95
2638,福州,30万以上,商务,"性价比,智能化,舒适性,空间",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,2,8.66
2639,福州,30万以上,商务,"性价比,智能化,舒适性,空间",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,3,7.92
2640,福州,30万以上,商务,"性价比,智能化,舒适性,空间",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,4,7.33
2641,福州,30万以上,商务,"性价比,智能化,舒适性,空间",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,5,6.98
2642,福州,30万以上,商务,"性价比,智能化,舒适性,空间",44,M8,问界,增程,379800,MPV,200.0,140.0,6,6.57
2643,福州,30万以上,商务,"性价比,智能化,舒适性,空间",46,001,极氪,纯电动,319000,轿车,741.0,310.0,7,6.2
2644,福州,30万以上,商务,"性价比,智能化,舒适性,空间",50,001 FR,极氪,纯电动,789000,轿车,550.0,1247.0,8,5.45
2645,福州,30万以上,长途,"品牌,性价比,续航,舒适性",70,YU7 Pro,小米,纯电动,364900,SUV,830.0,320.0,1,8.9
2646,福州,30万以上,长途,"品牌,性价比,续航,舒适性",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,2,8.64
2647,福州,30万以上,长途,"品牌,性价比,续航,舒适性",46,001,极氪,纯电动,319000,轿车,741.0,310.0,3,7.85
2648,福州,30万以上,长途,"品牌,性价比,续航,舒适性",128,Model S,特斯拉,纯电动,853900,轿车,715.0,371.0,4,7.62
2649,福州,30万以上,长途,"品牌,性价比,续航,舒适性",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,5,6.98
2650,福州,30万以上,长途,"品牌,性价比,续航,舒适性",39,X9,小鹏,纯电动,389900,MPV,702.0,230.0,6,6.3
2651,福州,30万以上,长途,"品牌,性价比,续航,舒适性",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,7,5.82
2652,福州,30万以上,长途,"品牌,性价比,续航,舒适性",67,SU7 Max,小米,纯电动,334900,轿车,700.0,425.0,8,5.32
2653,福州,30万以上,越野,"续航,品牌,智能化,价格",19,坦克500,长城,油电混动,365000,SUV,0,180.0,1,8.82
2654,福州,30万以上,越野,"续航,品牌,智能化,价格",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,2,8.31
2655,福州,30万以上,越野,"续航,品牌,智能化,价格",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,3,8.16
2656,福州,30万以上,越野,"续航,品牌,智能化,价格",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,4,7.62
2657,福州,30万以上,越野,"续航,品牌,智能化,价格",31,L7,理想,增程,349800,SUV,210.0,110.0,5,7.02
2658,福州,30万以上,越野,"续航,品牌,智能化,价格",32,L8,理想,增程,369800,SUV,210.0,110.0,6,6.34
2659,福州,30万以上,越野,"续航,品牌,智能化,价格",33,L9,理想,增程,444800,SUV,210.0,110.0,7,5.96
2660,福州,30万以上,越野,"续航,品牌,智能化,价格",37,G9,小鹏,纯电动,389900,SUV,702.0,316.0,8,5.61
2661,济南,5-10万,通勤,"续航,空间,性价比,品牌",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.01
2662,济南,5-10万,通勤,"续航,空间,性价比,品牌",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.52
2663,济南,5-10万,通勤,"续航,空间,性价比,品牌",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,8.01
2664,济南,5-10万,通勤,"续航,空间,性价比,品牌",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.62
2665,济南,5-10万,家用,"舒适性,空间,价格,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.04
2666,济南,5-10万,家用,"舒适性,空间,价格,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.65
2667,济南,5-10万,家用,"舒适性,空间,价格,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.84
2668,济南,5-10万,家用,"舒适性,空间,价格,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.44
2669,济南,5-10万,商务,"价格,空间,性价比,续航",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,9.0
2670,济南,5-10万,商务,"价格,空间,性价比,续航",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.46
2671,济南,5-10万,商务,"价格,空间,性价比,续航",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.84
2672,济南,5-10万,商务,"价格,空间,性价比,续航",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.32
2673,济南,5-10万,长途,"空间,动力,价格,舒适性",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,1,9.13
2674,济南,5-10万,长途,"空间,动力,价格,舒适性",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,2,8.42
2675,济南,5-10万,长途,"空间,动力,价格,舒适性",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,3,8.19
2676,济南,5-10万,长途,"空间,动力,价格,舒适性",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,4,7.68
2677,济南,5-10万,越野,"性价比,动力,续航,空间",15,逸动PLUS,长安,燃油,92400,轿车,0,118.0,1,8.87
2678,济南,5-10万,越野,"性价比,动力,续航,空间",58,T03,零跑,纯电动,79800,轿车,403.0,95.0,2,8.58
2679,济南,5-10万,越野,"性价比,动力,续航,空间",61,S,哪吒,纯电动,79800,轿车,318.0,70.0,3,7.81
2680,济南,5-10万,越野,"性价比,动力,续航,空间",64,AYA,哪吒,纯电动,74800,轿车,318.0,70.0,4,7.53
2681,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.07
2682,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.48
2683,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,8.08
2684,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.54
2685,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,7.0
2686,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.38
2687,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,6.02
2688,济南,10-20万,通勤,"动力,性价比,智能化,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.43
2689,济南,10-20万,家用,"空间,智能化,性价比,续航",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.13
2690,济南,10-20万,家用,"空间,智能化,性价比,续航",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.67
2691,济南,10-20万,家用,"空间,智能化,性价比,续航",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,3,7.98
2692,济南,10-20万,家用,"空间,智能化,性价比,续航",6,星瑞,吉利,燃油,131700,轿车,0,140.0,4,7.4
2693,济南,10-20万,家用,"空间,智能化,性价比,续航",7,博越L,吉利,燃油,148200,SUV,0,160.0,5,6.97
2694,济南,10-20万,家用,"空间,智能化,性价比,续航",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,6,6.46
2695,济南,10-20万,家用,"空间,智能化,性价比,续航",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,7,6.13
2696,济南,10-20万,家用,"空间,智能化,性价比,续航",11,UNI-V,长安,燃油,124400,轿车,0,138.0,8,5.33
2697,济南,10-20万,商务,"续航,智能化,性价比,舒适性",1,秦PLUS,比亚迪,插电混动,139800,轿车,120.0,132.0,1,9.08
2698,济南,10-20万,商务,"续航,智能化,性价比,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,2,8.49
2699,济南,10-20万,商务,"续航,智能化,性价比,舒适性",6,星瑞,吉利,燃油,131700,轿车,0,140.0,3,7.81
2700,济南,10-20万,商务,"续航,智能化,性价比,舒适性",8,帝豪L Hi·P,吉利,插电混动,160800,轿车,100.0,135.0,4,7.69
2701,济南,10-20万,商务,"续航,智能化,性价比,舒适性",11,UNI-V,长安,燃油,124400,轿车,0,138.0,5,6.96
2702,济南,10-20万,商务,"续航,智能化,性价比,舒适性",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,6,6.47
2703,济南,10-20万,商务,"续航,智能化,性价比,舒适性",20,欧拉好猫,长城,纯电动,134800,轿车,401.0,105.0,7,5.92
2704,济南,10-20万,商务,"续航,智能化,性价比,舒适性",21,艾瑞泽8,奇瑞,燃油,122900,轿车,0,156.0,8,5.43
2705,济南,10-20万,长途,"价格,品牌,性价比,舒适性",56,C01,零跑,纯电动,179800,轿车,717.0,200.0,1,8.82
2706,济南,10-20万,长途,"价格,品牌,性价比,舒适性",57,C11,零跑,纯电动,189800,SUV,650.0,200.0,2,8.54
2707,济南,10-20万,长途,"价格,品牌,性价比,舒适性",63,GT,哪吒,纯电动,179800,轿车,580.0,170.0,3,8.07
2708,济南,10-20万,长途,"价格,品牌,性价比,舒适性",13,深蓝SL03,长安,纯电动,169400,轿车,570.0,190.0,4,7.35
2709,济南,10-20万,长途,"价格,品牌,性价比,舒适性",60,C10,零跑,纯电动,148800,SUV,520.0,160.0,5,6.9
2710,济南,10-20万,长途,"价格,品牌,性价比,舒适性",40,Mona M03,小鹏,纯电动,154800,轿车,515.0,170.0,6,6.31
2711,济南,10-20万,长途,"价格,品牌,性价比,舒适性",2,秦PLUS EV,比亚迪,纯电动,134800,轿车,510.0,135.0,7,6.06
2712,济南,10-20万,长途,"价格,品牌,性价比,舒适性",59,S01,零跑,纯电动,129800,跑车,510.0,170.0,8,5.53
2713,济南,10-20万,越野,"续航,品牌,舒适性,智能化",4,宋PLUS DM-i,比亚迪,插电混动,174800,SUV,110.0,145.0,1,9.1
2714,济南,10-20万,越野,"续航,品牌,舒适性,智能化",7,博越L,吉利,燃油,148200,SUV,0,160.0,2,8.64
2715,济南,10-20万,越野,"续航,品牌,舒适性,智能化",9,银河L7,吉利,插电混动,162200,SUV,115.0,120.0,3,8.05
2716,济南,10-20万,越野,"续航,品牌,舒适性,智能化",12,UNI-K,长安,燃油,167400,SUV,0,233.0,4,7.41
2717,济南,10-20万,越野,"续航,品牌,舒适性,智能化",14,深蓝S7,长安,增程,183900,SUV,200.0,160.0,5,6.8
2718,济南,10-20万,越野,"续航,品牌,舒适性,智能化",16,哈弗H6,长城,燃油,129350,SUV,0,135.0,6,6.4
2719,济南,10-20万,越野,"续航,品牌,舒适性,智能化",17,哈弗枭龙MAX,长城,插电混动,159800,SUV,81.0,150.0,7,6.2
2720,济南,10-20万,越野,"续航,品牌,舒适性,智能化",22,瑞虎8 PRO,奇瑞,燃油,156400,SUV,0,187.0,8,5.33
2721,济南,20-30万,通勤,"动力,价格,性价比,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,9.04
2722,济南,20-30万,通勤,"动力,价格,性价比,智能化",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.32
2723,济南,20-30万,通勤,"动力,价格,性价比,智能化",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.04
2724,济南,20-30万,通勤,"动力,价格,性价比,智能化",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.56
2725,济南,20-30万,通勤,"动力,价格,性价比,智能化",35,L6,理想,增程,299800,SUV,130.0,85.0,5,7.04
2726,济南,20-30万,通勤,"动力,价格,性价比,智能化",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.5
2727,济南,20-30万,通勤,"动力,价格,性价比,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,6.17
2728,济南,20-30万,通勤,"动力,价格,性价比,智能化",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.61
2729,济南,20-30万,家用,"性价比,舒适性,续航,价格",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.88
2730,济南,20-30万,家用,"性价比,舒适性,续航,价格",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.54
2731,济南,20-30万,家用,"性价比,舒适性,续航,价格",18,坦克300,长城,燃油,254800,SUV,0,167.0,3,8.07
2732,济南,20-30万,家用,"性价比,舒适性,续航,价格",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,4,7.63
2733,济南,20-30万,家用,"性价比,舒适性,续航,价格",35,L6,理想,增程,299800,SUV,130.0,85.0,5,6.95
2734,济南,20-30万,家用,"性价比,舒适性,续航,价格",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,6,6.52
2735,济南,20-30万,家用,"性价比,舒适性,续航,价格",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,7,5.92
2736,济南,20-30万,家用,"性价比,舒适性,续航,价格",41,M5,问界,增程,294800,SUV,200.0,142.0,8,5.46
2737,济南,20-30万,商务,"品牌,价格,续航,舒适性",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,1,8.99
2738,济南,20-30万,商务,"品牌,价格,续航,舒适性",5,海豹,比亚迪,纯电动,229800,轿车,550.0,230.0,2,8.68
2739,济南,20-30万,商务,"品牌,价格,续航,舒适性",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,3,7.99
2740,济南,20-30万,商务,"品牌,价格,续航,舒适性",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.53
2741,济南,20-30万,商务,"品牌,价格,续航,舒适性",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,5,6.9
2742,济南,20-30万,商务,"品牌,价格,续航,舒适性",76,凯美瑞,丰田,燃油,208300,轿车,0,152.0,6,6.63
2743,济南,20-30万,商务,"品牌,价格,续航,舒适性",80,亚洲龙,丰田,油电混动,239800,轿车,0,131.0,7,6.1
2744,济南,20-30万,商务,"品牌,价格,续航,舒适性",81,雅阁,本田,油电混动,209800,轿车,0,143.0,8,5.47
2745,济南,20-30万,长途,"空间,舒适性,品牌,智能化",69,YU7,小米,纯电动,289900,SUV,830.0,320.0,1,9.07
2746,济南,20-30万,长途,"空间,舒适性,品牌,智能化",38,P7i,小鹏,纯电动,256900,轿车,706.0,203.0,2,8.54
2747,济南,20-30万,长途,"空间,舒适性,品牌,智能化",66,SU7,小米,纯电动,257900,轿车,700.0,220.0,3,8.03
2748,济南,20-30万,长途,"空间,舒适性,品牌,智能化",47,007,极氪,纯电动,264000,轿车,688.0,229.0,4,7.66
2749,济南,20-30万,长途,"空间,舒适性,品牌,智能化",48,X,极氪,纯电动,219000,SUV,670.0,200.0,5,7.2
2750,济南,20-30万,长途,"空间,舒适性,品牌,智能化",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,6,6.48
2751,济南,20-30万,长途,"空间,舒适性,品牌,智能化",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,7,5.81
2752,济南,20-30万,长途,"空间,舒适性,品牌,智能化",3,汉EV,比亚迪,纯电动,274800,轿车,605.0,180.0,8,5.58
2753,济南,20-30万,越野,"智能化,续航,空间,品牌",18,坦克300,长城,燃油,254800,SUV,0,167.0,1,8.81
2754,济南,20-30万,越野,"智能化,续航,空间,品牌",24,星途揽月,奇瑞,燃油,208900,SUV,0,192.0,2,8.49
2755,济南,20-30万,越野,"智能化,续航,空间,品牌",35,L6,理想,增程,299800,SUV,130.0,85.0,3,8.01
2756,济南,20-30万,越野,"智能化,续航,空间,品牌",36,G6,小鹏,纯电动,236900,SUV,580.0,218.0,4,7.63
2757,济南,20-30万,越野,"智能化,续航,空间,品牌",41,M5,问界,增程,294800,SUV,200.0,142.0,5,7.02
2758,济南,20-30万,越野,"智能化,续航,空间,品牌",42,M5 EV,问界,纯电动,279800,SUV,620.0,165.0,6,6.37
2759,济南,20-30万,越野,"智能化,续航,空间,品牌",48,X,极氪,纯电动,219000,SUV,670.0,200.0,7,5.84
2760,济南,20-30万,越野,"智能化,续航,空间,品牌",49,X YOU,极氪,纯电动,264000,SUV,670.0,200.0,8,5.32
2761,济南,30万以上,通勤,"动力,舒适性,品牌,价格",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,9.05
2762,济南,30万以上,通勤,"动力,舒适性,品牌,价格",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.56
2763,济南,30万以上,通勤,"动力,舒适性,品牌,价格",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,7.9
2764,济南,30万以上,通勤,"动力,舒适性,品牌,价格",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.64
2765,济南,30万以上,通勤,"动力,舒适性,品牌,价格",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,7.16
2766,济南,30万以上,通勤,"动力,舒适性,品牌,价格",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.52
2767,济南,30万以上,通勤,"动力,舒适性,品牌,价格",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,6.19
2768,济南,30万以上,通勤,"动力,舒适性,品牌,价格",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.33
2769,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,9.03
2770,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",19,坦克500,长城,油电混动,365000,SUV,0,180.0,2,8.54
2771,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,3,8.15
2772,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,4,7.61
2773,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",28,ES6,蔚来,纯电动,402000,SUV,625.0,400.0,5,6.98
2774,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",29,ES8,蔚来,纯电动,587000,SUV,580.0,400.0,6,6.36
2775,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",30,全新蔚来ES6,蔚来,纯电动,402000,SUV,625.0,400.0,7,5.84
2776,济南,30万以上,家用,"舒适性,性价比,品牌,智能化",31,L7,理想,增程,349800,SUV,210.0,110.0,8,5.69
2777,济南,30万以上,商务,"价格,舒适性,智能化,品牌",10,极氪001,吉利,纯电动,319000,轿车,741.0,310.0,1,9.05
2778,济南,30万以上,商务,"价格,舒适性,智能化,品牌",26,ET5,蔚来,纯电动,323300,轿车,550.0,300.0,2,8.69
2779,济南,30万以上,商务,"价格,舒适性,智能化,品牌",27,ET7,蔚来,纯电动,497000,轿车,675.0,360.0,3,8.17
2780,济南,30万以上,商务,"价格,舒适性,智能化,品牌",34,MEGA,理想,纯电动,579800,MPV,700.0,230.0,4,7.5
